phone_number,account_age_days,is_verified_customer,total_orders,total_returns,return_rate,refund_requests,high_value_orders,avg_order_value,order_cancellations,purchase_frequency_per_month,devices_sold_on_platform,device_condition_mismatch,fake_invoice_flag,imei_mismatch_attempts,wrong_item_returned_count,device_value_mismatch_score,multiple_addresses_flag,multiple_accounts_linked,shared_phone_number_flag,previous_blacklist_flag,ip_reputation_score,payment_failures,chargeback_count,cod_orders,prepaid_orders,fraud_attempts,return_fraud_suspected,suspicious_activity_score,dispute_tickets_raised,liability_score,risk_category
8634577200,773,0,22,2,0.091,2,9,7412,1,0.854,1,2,0,1,0,0.371,0,0,0,0,1.0,3,0,2,20,2,1,0.042,3,64,medium_risk
8013962231,122,1,26,2,0.077,1,3,10253,0,6.393,2,1,0,0,0,0.469,0,0,0,0,1.0,1,1,2,24,1,1,0.0,1,58,medium_risk
6122362981,333,1,12,2,0.167,1,3,6647,0,1.081,3,1,0,1,0,0.308,0,0,1,0,0.896,4,1,2,10,0,0,0.0,0,43,medium_risk
7243199969,1042,1,32,2,0.062,1,11,14046,3,0.921,5,0,0,1,0,0.309,0,0,0,0,0.95,3,0,1,31,0,0,0.0,1,94,low_risk
7910859684,1175,1,31,0,0.0,0,11,13596,1,0.791,6,1,0,0,0,0.057,0,0,0,0,0.934,2,1,7,24,1,1,0.092,0,65,medium_risk
6887124693,1120,1,24,0,0.0,0,10,9560,0,0.643,0,1,1,0,0,0.022,0,0,0,0,1.0,1,0,0,24,1,1,0.017,0,68,medium_risk
6163173115,441,0,5,1,0.2,0,3,7624,0,0.34,0,1,0,1,0,0.429,0,0,0,0,0.695,2,1,0,5,0,0,0.0,0,40,high_risk
9028748340,30,0,7,0,0.0,0,1,8368,0,7.0,0,1,0,0,0,0.07,0,0,0,0,0.668,0,0,2,5,0,0,0.0,0,53,medium_risk
9639145778,1044,1,15,0,0.0,0,4,17840,0,0.431,3,1,0,0,0,0.009,1,0,0,0,0.847,0,1,0,15,2,1,0.234,0,66,medium_risk
7826510668,498,1,21,0,0.0,0,10,10103,1,1.265,3,0,0,0,0,0.113,0,0,0,0,0.83,1,0,2,19,2,1,0.0,2,84,low_risk
8134755553,253,1,27,1,0.037,0,10,13396,0,3.202,7,3,0,1,0,0.034,0,0,0,0,0.93,2,0,3,24,0,0,0.041,0,76,low_risk
6858189782,514,1,38,0,0.0,0,15,13905,0,2.218,4,0,0,0,0,0.033,0,0,0,0,0.769,4,0,2,36,0,0,0.017,0,93,low_risk
7297464799,816,1,27,7,0.259,7,11,6987,4,0.993,3,0,0,0,0,0.019,0,0,0,0,1.0,2,0,1,26,1,1,0.0,1,75,low_risk
7705307401,862,1,31,1,0.032,1,16,8644,1,1.079,5,0,0,1,0,0.119,0,0,0,0,0.834,3,0,3,28,1,1,0.076,0,79,low_risk
6698593203,762,1,14,1,0.071,1,6,10144,0,0.551,3,1,0,0,0,0.321,0,0,0,0,0.943,0,0,2,12,0,0,0.0,0,91,low_risk
9221912620,1328,1,24,1,0.042,1,8,12044,0,0.542,6,1,0,0,0,0.069,0,0,0,0,0.781,3,0,1,23,0,0,0.011,0,84,low_risk
6774732157,1158,1,23,0,0.0,0,10,14526,1,0.596,1,1,0,0,0,0.087,0,0,0,0,1.0,1,2,3,20,0,0,0.0,0,73,low_risk
9561431764,1131,1,22,0,0.0,0,7,10289,1,0.584,6,1,0,0,0,0.091,0,0,0,0,0.994,1,0,3,19,0,0,0.0,0,81,low_risk
8946844003,132,1,6,0,0.0,0,2,9338,1,1.364,2,1,1,0,0,0.146,0,0,0,0,0.578,0,0,1,5,0,0,0.111,0,51,medium_risk
7414032737,561,1,8,1,0.125,0,2,10443,2,0.428,2,1,0,0,0,0.3,0,0,0,0,0.999,0,0,0,8,0,0,0.005,1,89,low_risk
7003361110,549,1,19,1,0.053,0,7,14695,0,1.038,4,0,0,0,0,0.099,0,0,0,0,1.0,0,0,4,15,0,0,0.068,2,91,low_risk
8412666063,1342,1,23,1,0.043,1,8,11034,0,0.514,3,0,0,0,0,0.313,0,0,0,0,1.0,4,0,2,21,1,1,0.0,0,85,low_risk
8354204032,30,0,6,4,0.667,2,2,4279,6,6.0,4,0,0,0,1,0.394,1,0,0,0,0.675,2,0,3,3,0,0,0.609,0,4,high_risk
8382666239,793,1,18,2,0.111,2,4,11679,0,0.681,5,1,0,1,0,0.062,0,0,1,0,0.886,4,0,2,16,0,0,0.0,0,83,low_risk
6258929884,441,1,6,2,0.333,1,0,11877,1,0.408,0,2,0,0,0,0.969,0,0,0,0,0.572,0,0,1,5,0,0,0.029,1,45,medium_risk
9211426054,1173,1,20,0,0.0,0,5,6782,1,0.512,8,1,0,0,0,0.066,0,0,0,0,0.673,5,0,3,17,1,1,0.006,1,74,low_risk
9387258481,920,0,11,0,0.0,0,0,7414,0,0.359,2,0,0,1,0,0.18,0,0,0,0,0.642,2,0,1,10,0,0,0.042,0,65,medium_risk
9415256453,857,1,32,1,0.031,0,16,16274,1,1.12,3,0,0,0,0,0.186,0,0,0,0,0.91,7,0,5,27,0,0,0.0,1,94,low_risk
9568220485,942,1,20,0,0.0,0,5,10994,0,0.637,2,0,0,0,0,0.242,0,0,0,0,0.991,4,0,3,17,0,0,0.0,1,90,low_risk
8968619002,851,1,41,0,0.0,0,13,17299,2,1.445,4,3,0,0,0,0.098,0,0,0,0,0.947,6,1,1,40,0,0,0.104,0,68,medium_risk
6008786124,564,1,18,3,0.167,3,5,5664,1,0.957,1,1,0,0,1,0.064,0,0,0,0,0.962,2,0,5,13,0,0,0.08,0,55,medium_risk
9825746558,48,1,1,0,0.0,0,0,961,1,0.625,1,3,1,0,0,0.464,1,0,0,0,0.473,1,0,0,1,0,0,0.674,0,2,high_risk
9205323439,914,1,2,1,0.5,1,0,7085,2,0.066,0,2,0,0,0,0.149,0,0,0,0,0.67,0,0,0,2,1,1,0.017,0,28,high_risk
9210361955,454,1,1,1,1.0,1,0,7068,1,0.066,0,2,0,0,0,0.592,0,0,0,0,0.854,0,0,0,1,0,0,0.134,1,28,high_risk
9829256627,286,0,6,0,0.0,0,1,8158,0,0.629,1,0,0,0,0,0.616,0,0,0,0,0.812,0,0,2,4,0,0,0.0,0,60,medium_risk
8281611438,249,1,31,0,0.0,0,8,10237,0,3.735,7,2,0,1,0,0.658,0,0,0,0,1.0,4,1,3,28,0,0,0.038,0,77,low_risk
7613598647,491,0,9,0,0.0,0,0,7657,0,0.55,2,1,0,0,0,0.326,0,0,0,0,0.797,0,0,2,7,0,0,0.0,0,64,medium_risk
6320570537,800,1,10,0,0.0,0,3,5343,0,0.375,0,0,0,0,0,0.311,0,0,0,0,0.765,2,0,2,8,0,0,0.0,1,68,medium_risk
7872440923,281,1,7,2,0.286,1,0,10149,1,0.747,1,3,0,0,0,0.149,0,0,0,0,0.755,3,1,3,4,0,0,0.0,0,33,high_risk
6612750091,1002,1,38,1,0.026,1,16,16600,2,1.138,8,0,0,0,0,0.183,0,0,0,0,0.9,1,2,7,31,0,0,0.042,0,81,low_risk
7570434102,924,1,25,1,0.04,1,7,9235,0,0.812,8,0,0,1,0,0.014,0,0,0,0,0.859,2,0,2,23,0,0,0.113,0,95,low_risk
9795255906,983,1,23,1,0.043,1,9,11097,0,0.702,5,1,0,0,0,0.017,0,0,0,0,0.847,3,0,3,20,0,0,0.0,0,86,low_risk
9236965321,242,0,28,1,0.036,1,6,14768,2,3.471,4,0,0,0,0,0.096,0,0,0,0,1.0,2,0,3,25,1,1,0.005,0,74,low_risk
9701141808,796,1,18,0,0.0,0,8,15745,1,0.678,1,1,0,1,0,0.161,0,0,0,0,1.0,3,0,2,16,1,1,0.0,0,74,low_risk
8986844904,423,1,5,2,0.4,2,1,7192,3,0.355,2,1,0,0,0,0.207,0,0,0,0,0.95,0,0,2,3,0,0,0.0,1,52,medium_risk
9670172088,95,0,3,0,0.0,0,1,2884,3,0.947,2,5,0,0,0,0.346,0,0,0,0,0.387,0,0,0,3,1,1,0.408,0,0,high_risk
9133354366,425,1,22,1,0.045,1,6,13111,0,1.553,1,0,0,1,0,0.287,0,0,0,0,0.818,2,0,0,22,0,0,0.0,0,90,low_risk
9224391339,336,1,12,1,0.083,1,4,7410,0,1.071,2,3,1,1,1,0.203,0,0,0,0,0.513,0,0,1,11,0,1,0.082,0,39,high_risk
7183819535,1180,1,33,2,0.061,0,10,15294,1,0.839,3,2,0,0,1,0.353,0,0,0,0,0.809,3,0,6,27,1,1,0.131,2,72,low_risk
6916942872,724,1,34,1,0.029,1,8,9738,1,1.409,7,1,0,1,0,0.004,0,0,0,0,0.821,3,2,1,33,2,1,0.08,0,64,medium_risk
8109614350,782,1,24,0,0.0,0,8,10573,0,0.921,3,2,0,0,0,0.393,0,0,0,0,1.0,3,0,1,23,1,1,0.086,0,69,medium_risk
9947445298,445,0,15,3,0.2,1,1,9579,1,1.011,2,2,0,1,1,0.089,0,0,0,0,0.761,2,0,2,13,0,0,0.074,1,41,medium_risk
9730171509,804,1,19,0,0.0,0,2,19600,0,0.709,2,1,0,0,0,0.569,0,0,0,0,1.0,3,0,2,17,0,0,0.024,0,82,low_risk
9922303576,627,0,12,4,0.333,3,3,7386,1,0.574,2,0,0,1,0,0.434,0,0,0,0,0.677,2,0,3,9,0,0,0.101,0,49,medium_risk
6567643041,164,0,10,1,0.1,1,0,7881,0,1.829,4,0,0,0,0,0.367,0,0,0,0,0.851,4,0,2,8,0,0,0.0,0,58,medium_risk
8915666751,639,1,17,3,0.176,3,5,14974,0,0.798,4,2,0,0,0,0.067,0,0,0,0,0.836,2,0,2,15,1,1,0.033,1,63,medium_risk
9951970603,98,1,1,0,0.0,0,0,6197,1,0.306,0,3,0,0,0,0.367,0,0,0,0,0.994,0,0,1,0,0,0,0.022,0,52,medium_risk
6729190909,30,0,7,3,0.429,1,0,2364,4,7.0,3,3,0,0,1,0.408,0,0,0,0,0.541,2,0,4,3,1,1,0.391,0,0,high_risk
6637738190,524,1,4,0,0.0,0,3,4689,0,0.229,0,3,0,0,0,0.091,0,0,0,0,0.657,0,0,1,3,0,0,0.0,0,47,medium_risk
9711144358,649,0,19,3,0.158,1,3,8935,0,0.878,5,1,0,0,0,0.239,0,0,0,0,0.875,2,1,6,13,0,0,0.0,0,38,high_risk
7450450635,679,1,25,7,0.28,6,8,14613,3,1.105,4,0,0,2,1,0.245,0,0,0,0,0.935,3,0,4,21,1,1,0.0,1,72,low_risk
9434280846,592,1,26,0,0.0,0,10,14243,3,1.318,4,0,0,0,0,0.246,0,0,0,0,0.854,2,0,2,24,0,0,0.0,0,98,low_risk
7639109611,316,1,6,2,0.333,1,0,6259,1,0.57,0,1,1,0,0,0.238,0,0,0,0,0.782,0,0,2,4,0,0,0.133,1,44,medium_risk
7441670389,90,1,41,1,0.024,0,13,15146,1,13.667,8,2,0,2,0,0.142,1,0,0,0,0.817,5,2,2,39,2,1,0.317,4,52,medium_risk
7505475251,357,1,9,2,0.222,2,1,4492,0,0.756,0,3,0,0,0,0.115,0,0,0,0,0.852,0,0,2,7,0,0,0.117,1,48,medium_risk
9015397979,250,1,26,0,0.0,0,8,11902,2,3.12,1,1,0,0,0,0.611,0,0,0,0,0.989,4,0,0,26,0,0,0.0,0,88,low_risk
6736544426,30,1,13,1,0.077,1,4,5921,1,13.0,2,0,0,0,0,0.345,0,0,0,0,0.75,2,2,2,11,1,1,0.018,0,45,medium_risk
8485869354,773,0,22,1,0.045,0,8,10568,1,0.854,1,0,0,2,0,0.122,0,0,0,0,0.987,0,0,1,21,0,0,0.075,1,85,low_risk
7651661052,242,0,3,1,0.333,1,1,1911,3,0.372,2,4,0,1,1,0.497,0,0,0,0,0.391,2,0,2,1,1,1,0.479,1,0,high_risk
9413406051,671,1,22,2,0.091,1,6,8721,1,0.984,1,1,0,0,0,0.254,0,0,0,0,0.785,2,0,3,19,2,1,0.106,2,75,low_risk
6948684677,1534,1,29,2,0.069,1,10,8865,0,0.567,6,0,0,0,0,0.164,0,0,0,0,1.0,2,0,4,25,0,0,0.0,1,95,low_risk
7762936047,602,0,16,4,0.25,2,3,5527,1,0.797,3,0,0,0,1,0.386,0,0,0,0,0.693,2,1,3,13,0,0,0.01,0,47,medium_risk
6281259634,99,1,1,0,0.0,0,0,2036,1,0.303,0,3,0,0,0,0.85,0,1,0,0,0.241,0,0,0,1,0,0,0.389,0,17,high_risk
8118301278,1564,1,27,5,0.185,3,9,12586,2,0.518,9,0,0,0,0,0.258,0,0,0,0,0.963,3,0,4,23,2,1,0.0,0,76,low_risk
6783951953,30,0,1,0,0.0,0,0,2714,1,1.0,2,2,0,0,0,0.616,0,0,0,0,0.341,1,0,0,1,1,1,0.406,0,10,high_risk
8004884910,209,0,11,2,0.182,1,0,1598,3,1.579,2,4,0,0,1,0.62,1,1,0,0,0.608,4,0,1,10,1,1,0.649,0,0,high_risk
6420028799,1253,1,30,0,0.0,0,8,12670,1,0.718,9,2,0,0,0,0.039,0,0,0,0,0.798,4,0,1,29,0,0,0.036,0,85,low_risk
6261386723,583,1,30,2,0.067,2,9,12121,1,1.544,6,0,0,1,0,0.24,0,0,0,0,0.889,3,0,4,26,1,1,0.0,0,77,low_risk
6973615515,288,0,8,5,0.625,1,1,2542,6,0.833,3,3,0,0,1,0.631,0,1,0,1,0.265,2,2,5,3,1,1,0.33,0,0,high_risk
9347298351,491,1,31,2,0.065,2,12,7349,1,1.894,7,0,0,1,0,0.11,0,0,0,0,0.857,4,0,2,29,0,0,0.025,0,93,low_risk
8722403068,737,1,36,1,0.028,0,16,17814,0,1.465,4,0,0,1,0,0.131,0,0,0,0,1.0,2,0,4,32,0,0,0.111,1,92,low_risk
9523426493,935,1,24,0,0.0,0,12,11753,1,0.77,6,1,0,0,0,0.246,0,0,0,0,0.947,1,1,1,23,1,1,0.0,1,66,medium_risk
8066148687,640,1,21,1,0.048,1,5,6372,1,0.984,9,2,0,0,0,0.266,0,0,0,0,0.937,2,1,1,20,0,0,0.017,0,68,medium_risk
7902275252,576,1,24,1,0.042,1,10,10322,0,1.25,5,1,0,0,0,0.057,0,0,0,0,0.749,2,0,4,20,3,1,0.123,1,72,low_risk
6200596693,213,0,13,3,0.231,2,3,7391,0,1.831,2,0,0,0,0,0.214,0,0,0,0,0.807,2,0,6,7,0,0,0.0,0,51,medium_risk
6073081311,296,0,1,0,0.0,0,0,12307,0,0.101,0,4,0,0,0,0.494,0,0,0,0,0.726,0,0,0,1,1,1,0.0,1,27,high_risk
6813691076,1221,1,21,1,0.048,1,11,10076,0,0.516,3,0,0,0,0,0.102,0,0,0,0,1.0,1,0,2,19,1,1,0.0,0,81,low_risk
8337118698,1473,0,18,0,0.0,0,7,13482,1,0.367,3,1,0,1,0,0.523,0,0,0,0,1.0,6,0,2,16,0,0,0.0,0,82,low_risk
8350819195,30,0,15,3,0.2,2,2,10376,1,15.0,1,2,0,1,1,0.551,0,0,0,0,0.766,2,2,1,14,0,0,0.079,0,34,high_risk
6288815791,1087,1,29,3,0.103,2,12,13004,0,0.8,2,1,0,0,0,0.051,0,0,0,0,0.789,2,2,3,26,1,1,0.0,0,63,medium_risk
9253149569,495,1,28,2,0.071,2,10,12727,1,1.697,4,0,0,0,0,0.207,0,0,0,0,0.792,2,0,6,22,1,1,0.0,1,82,low_risk
6547177373,1239,1,23,2,0.087,1,10,14005,1,0.557,5,0,0,1,0,0.241,0,0,0,0,1.0,2,0,2,21,0,0,0.0,1,93,low_risk
9597685626,659,1,10,1,0.1,0,1,8304,1,0.455,1,2,0,0,0,0.16,0,0,0,1,0.792,0,0,3,7,0,0,0.024,0,46,medium_risk
6557959511,459,1,12,0,0.0,0,4,10730,0,0.784,1,1,0,0,0,0.229,0,0,0,0,0.636,0,0,0,12,1,1,0.038,0,73,low_risk
7009285371,586,1,20,0,0.0,0,5,13527,0,1.024,5,0,0,1,0,0.101,0,0,0,0,0.944,4,0,0,20,1,1,0.045,0,86,low_risk
6284875838,675,1,31,3,0.097,2,11,8520,0,1.378,5,2,0,0,0,0.337,0,0,0,0,0.862,3,2,3,28,1,1,0.06,0,56,medium_risk
9777212945,1123,1,27,2,0.074,1,12,13695,0,0.721,1,2,0,0,0,0.058,0,0,0,0,0.805,4,0,5,22,0,0,0.053,0,79,low_risk
9313516600,814,1,23,1,0.043,0,9,8647,0,0.848,5,3,0,0,0,0.19,0,0,0,0,0.959,1,0,3,20,1,1,0.0,1,61,medium_risk
7134829901,472,1,27,0,0.0,0,14,13044,1,1.716,2,0,0,1,0,0.162,0,0,0,0,0.737,1,1,0,27,2,1,0.019,0,71,low_risk
7843131544,60,1,10,3,0.3,2,0,4144,2,5.0,4,3,1,0,0,0.652,0,0,0,0,0.432,2,1,4,6,0,0,0.647,1,0,high_risk
6908779956,1112,1,23,0,0.0,0,12,3337,0,0.621,3,0,0,0,0,0.348,0,0,0,0,1.0,4,1,3,20,0,0,0.024,0,78,low_risk
6724982323,685,0,3,0,0.0,0,0,9474,2,0.131,0,3,1,0,0,0.35,0,0,0,0,0.59,0,0,0,3,0,0,0.158,0,32,high_risk
7364998816,30,1,9,1,0.111,1,1,9198,0,9.0,0,0,0,0,0,0.424,0,1,0,0,0.652,1,1,1,8,0,0,0.093,1,49,medium_risk
6519037406,469,1,24,3,0.125,3,5,9175,0,1.535,5,3,0,0,1,0.466,0,0,0,0,0.799,1,0,5,19,1,1,0.0,0,34,high_risk
8190004096,288,1,21,0,0.0,0,6,15808,0,2.188,0,1,0,0,0,0.156,0,0,0,0,0.889,3,0,2,19,2,1,0.0,0,78,low_risk
8077409113,535,1,7,0,0.0,0,2,9324,0,0.393,0,3,1,0,0,0.068,0,0,0,0,0.732,2,0,1,6,0,0,0.193,1,44,medium_risk
6306784479,784,1,28,1,0.036,1,9,12366,1,1.071,6,1,0,0,0,0.177,0,0,0,0,0.872,2,1,1,27,0,0,0.018,0,74,low_risk
9014153879,536,1,14,2,0.143,2,2,9690,1,0.784,0,0,0,0,0,0.199,0,0,0,0,0.689,3,1,4,10,1,1,0.027,0,45,medium_risk
7587507088,342,1,25,1,0.04,0,10,14921,1,2.193,4,3,0,1,0,0.073,0,0,0,0,0.809,1,0,2,23,0,0,0.089,1,69,medium_risk
8081786211,1472,1,10,0,0.0,0,4,18559,1,0.204,1,0,0,1,0,0.185,0,0,0,0,0.856,3,0,0,10,0,0,0.023,0,88,low_risk
8346888978,1132,1,13,0,0.0,0,5,8655,0,0.345,1,1,0,0,0,0.142,0,0,0,0,0.919,2,0,1,12,0,0,0.0,0,93,low_risk
8711712638,812,1,32,2,0.062,2,13,13737,0,1.182,6,3,0,0,0,0.028,0,0,0,0,0.775,3,0,2,30,0,0,0.013,1,72,low_risk
8997431913,1355,1,22,3,0.136,1,11,9347,0,0.487,6,2,0,0,0,0.314,0,0,0,0,0.962,1,0,3,19,1,1,0.0,1,63,medium_risk
9414112128,1543,1,27,2,0.074,2,13,11111,0,0.525,6,0,0,0,1,0.004,0,0,0,0,0.606,1,0,1,26,0,0,0.0,0,97,low_risk
7186001087,265,0,9,2,0.222,2,2,3859,1,1.019,1,2,0,0,0,0.113,1,0,0,0,0.641,1,2,2,7,0,0,0.224,0,36,high_risk
8823527762,711,1,11,0,0.0,0,3,9675,0,0.464,3,2,0,0,0,0.002,0,0,0,0,1.0,1,0,0,11,0,0,0.0,1,85,low_risk
7953795667,1119,1,22,0,0.0,0,7,16976,1,0.59,2,0,0,0,0,0.326,0,0,0,0,0.988,2,0,1,21,0,0,0.0,0,95,low_risk
9628533449,30,0,10,2,0.2,1,3,7434,0,10.0,1,2,0,0,0,0.167,0,1,0,0,0.852,0,0,3,7,0,0,0.184,0,37,high_risk
7222117506,235,0,7,1,0.143,0,3,6715,0,0.894,1,3,1,0,1,0.281,0,0,0,0,0.702,2,0,3,4,1,1,0.047,0,21,high_risk
6603690960,508,1,35,0,0.0,0,13,8974,1,2.067,6,3,0,0,0,0.226,0,0,0,0,0.96,3,0,5,30,1,1,0.0,0,65,medium_risk
8829913522,899,1,26,1,0.038,1,9,14779,0,0.868,7,0,0,1,0,0.077,0,0,0,0,0.969,4,0,1,25,0,0,0.0,1,95,low_risk
8109647825,344,1,35,1,0.029,1,13,13887,0,3.052,6,0,0,0,0,0.307,0,0,0,0,0.901,6,0,4,31,1,1,0.0,1,77,low_risk
6187025461,30,0,3,0,0.0,0,0,1667,3,3.0,1,2,0,0,0,0.557,1,1,0,0,0.276,0,0,2,1,1,1,0.485,2,0,high_risk
6287486377,924,1,13,1,0.077,1,2,10167,0,0.422,3,3,0,1,0,0.228,0,0,0,0,0.736,1,0,2,11,1,1,0.051,1,35,high_risk
9840380677,953,0,4,1,0.25,0,0,2601,1,0.126,0,0,0,0,0,0.324,0,0,0,0,0.71,1,0,0,4,0,0,0.019,0,55,medium_risk
8942518170,864,1,14,2,0.143,1,1,8970,2,0.486,4,0,0,1,1,0.173,0,0,0,0,0.92,1,0,3,11,0,0,0.028,0,63,medium_risk
6604497070,30,0,6,2,0.333,1,1,5824,1,6.0,1,2,0,0,1,0.519,0,0,0,0,0.798,1,0,0,6,0,0,0.025,1,39,high_risk
7344548313,343,1,5,1,0.2,0,1,9051,0,0.437,3,0,0,0,0,0.514,0,0,0,0,0.71,0,0,1,4,0,0,0.082,1,64,medium_risk
9271835774,725,1,39,0,0.0,0,13,11395,0,1.614,6,1,0,2,0,0.064,0,0,0,0,1.0,2,0,3,36,2,1,0.068,1,77,low_risk
9962969194,1517,1,22,0,0.0,0,8,10664,0,0.435,2,0,0,0,0,0.198,0,0,0,0,0.711,1,0,6,16,1,1,0.013,0,81,low_risk
6375834154,1022,1,21,1,0.048,0,7,13296,0,0.616,2,1,0,0,0,0.142,0,0,0,0,0.953,2,0,3,18,0,0,0.0,0,87,low_risk
9043286449,30,0,4,2,0.5,2,1,3198,4,4.0,2,5,0,0,1,0.375,0,0,0,0,0.069,1,1,2,2,1,1,0.21,0,0,high_risk
6890919478,1024,1,17,1,0.059,1,5,14414,1,0.498,2,3,0,0,0,0.227,0,0,0,0,0.935,4,1,2,15,0,0,0.0,1,63,medium_risk
9316275292,461,1,21,0,0.0,0,7,11525,0,1.367,3,0,0,0,0,0.054,0,0,0,0,0.772,2,1,3,18,1,1,0.173,0,73,low_risk
9597313015,752,1,15,0,0.0,0,4,14873,0,0.598,2,1,0,0,0,0.109,0,0,0,0,0.985,2,0,2,13,0,0,0.109,0,93,low_risk
9744640977,249,1,10,2,0.2,1,0,10108,3,1.205,3,2,0,2,1,0.272,1,0,0,0,0.912,1,1,3,7,0,0,0.209,0,38,high_risk
8428793597,480,0,3,0,0.0,0,0,7113,0,0.188,0,1,0,0,0,0.429,0,0,0,0,0.781,0,0,1,2,0,0,0.087,0,52,medium_risk
9323462210,572,0,4,1,0.25,1,2,2015,2,0.21,0,1,0,0,0,0.361,0,0,0,0,0.67,0,0,0,4,0,0,0.095,0,51,medium_risk
7239493033,489,0,15,2,0.133,1,2,11682,0,0.92,2,0,0,0,1,0.313,0,0,0,0,0.686,1,0,1,14,0,0,0.0,0,60,medium_risk
6826000566,567,1,20,0,0.0,0,4,8267,0,1.058,4,3,0,1,0,0.111,0,0,0,0,1.0,2,0,2,18,0,0,0.0,2,73,low_risk
6877322083,822,1,29,5,0.172,1,10,16037,1,1.058,6,0,0,2,1,0.344,0,0,0,0,1.0,2,0,2,27,0,0,0.0,1,92,low_risk
9396550622,74,1,10,1,0.1,1,2,11852,0,4.054,0,5,0,1,0,0.215,0,0,0,0,0.636,1,1,4,6,0,0,0.0,1,26,high_risk
8434674949,703,1,30,4,0.133,3,5,9046,1,1.28,4,0,0,2,0,0.283,0,0,0,0,1.0,1,0,3,27,0,0,0.018,1,89,low_risk
9691368555,543,1,26,1,0.038,1,7,13053,3,1.436,4,1,0,0,0,0.062,0,0,0,0,0.906,2,1,5,21,0,0,0.045,1,73,low_risk
6977015787,30,1,1,1,1.0,0,1,4182,1,1.0,0,1,0,0,1,0.2,0,0,1,0,0.87,0,1,1,0,0,0,0.137,0,14,high_risk
7550581570,872,1,16,1,0.062,0,5,14913,1,0.55,3,0,0,0,0,0.111,0,0,0,0,0.917,4,0,1,15,0,0,0.071,0,95,low_risk
9177057014,481,1,25,2,0.08,0,7,13532,0,1.559,4,2,0,1,1,0.206,0,0,0,0,1.0,1,0,1,24,0,0,0.001,0,83,low_risk
6933750337,42,1,24,4,0.167,2,4,7408,0,17.143,3,1,1,2,0,0.66,0,0,0,0,0.706,0,0,3,21,0,0,0.378,1,47,medium_risk
6116144202,1308,1,16,0,0.0,0,4,14778,0,0.367,1,0,0,0,0,0.109,0,0,0,0,0.758,3,0,1,15,1,1,0.0,0,84,low_risk
9739038972,119,1,22,1,0.045,1,3,4897,2,5.546,3,3,0,0,0,0.031,0,1,0,0,0.796,1,0,4,18,0,0,0.086,0,40,high_risk
9133233406,281,0,10,3,0.3,1,1,2636,2,1.068,4,1,0,1,2,0.476,0,0,1,0,0.517,4,1,5,5,0,0,0.326,1,7,high_risk
9233159047,34,1,7,3,0.429,1,1,2608,1,6.176,0,4,0,1,1,0.58,0,1,0,0,0.329,3,0,4,3,0,1,0.366,0,0,high_risk
6361062709,134,1,26,1,0.038,1,9,9461,0,5.821,7,1,0,1,0,0.029,0,0,0,0,0.641,4,0,3,23,0,0,0.0,0,87,low_risk
8141989251,372,1,7,2,0.286,1,0,8393,1,0.565,2,1,0,0,0,0.077,0,0,0,0,0.659,0,0,3,4,0,0,0.0,2,55,medium_risk
9015814943,928,1,24,0,0.0,0,9,11407,0,0.776,1,2,0,0,0,0.237,0,0,0,0,0.988,1,0,1,23,1,1,0.0,1,70,medium_risk
6559270950,1061,1,38,2,0.053,1,13,7840,1,1.074,10,0,0,0,0,0.045,0,0,0,0,0.811,6,1,6,32,0,0,0.133,0,85,low_risk
7940419308,514,1,37,2,0.054,1,15,11011,1,2.16,8,4,0,1,0,0.169,0,0,0,0,0.97,0,0,4,33,1,1,0.0,2,57,medium_risk
8498762355,475,1,25,1,0.04,0,10,14449,0,1.579,1,2,0,0,0,0.318,0,0,0,0,0.866,5,0,3,22,1,1,0.0,2,72,low_risk
6727435900,993,1,13,1,0.077,0,7,8363,1,0.393,3,0,0,0,0,0.093,0,0,0,0,0.924,1,1,2,11,0,0,0.0,0,79,low_risk
6984612954,939,1,26,4,0.154,4,7,10357,0,0.831,1,1,0,1,0,0.02,0,0,0,0,0.825,2,1,2,24,0,0,0.007,0,70,medium_risk
8450424046,771,0,14,3,0.214,3,2,7344,1,0.545,1,2,1,0,0,0.228,0,0,0,0,0.641,4,1,2,12,0,0,0.163,0,30,high_risk
7360329269,98,1,14,2,0.143,1,2,2407,0,4.286,2,2,1,0,1,0.459,0,0,0,0,0.838,1,0,5,9,0,0,0.132,0,47,medium_risk
9489966999,271,0,33,0,0.0,0,12,10708,2,3.653,5,2,0,0,0,0.03,0,0,0,0,0.849,4,0,1,32,0,0,0.044,1,75,low_risk
7270722065,562,1,18,4,0.222,3,8,13952,1,0.961,0,1,0,1,0,0.332,0,0,0,0,0.998,2,1,5,13,1,1,0.0,0,58,medium_risk
6050620947,1212,1,21,4,0.19,1,7,12094,1,0.52,5,1,0,0,0,0.03,0,0,0,0,0.633,5,0,0,21,0,0,0.0,0,85,low_risk
7436512679,416,0,35,1,0.029,1,16,14133,1,2.524,8,1,0,1,0,0.088,0,0,0,0,1.0,2,0,5,30,1,1,0.0,0,75,low_risk
7876696561,456,1,18,1,0.056,1,5,10658,1,1.184,3,2,0,0,0,0.068,0,0,0,0,0.986,2,0,0,18,1,1,0.0,1,67,medium_risk
7647362187,672,1,15,1,0.067,1,4,15067,2,0.67,5,2,0,1,0,0.128,0,0,0,0,0.978,0,1,3,12,0,0,0.019,1,68,medium_risk
